timestamp,score
1767796481.6785653,71.75428582588826
1767796494.9410245,228.68031767288844
1767796497.5975611,228.68031767288844
1767796500.2346568,228.68031767288844
1767796502.8799129,228.68031767288844
1767796505.480188,228.68031767288844
1767796508.181841,228.68031767288844
1767796510.8095315,228.68031767288844
1767796513.4325242,228.68031767288844
1767796516.062427,228.68031767288844
1767796526.9618218,228.68031767288844
1767796593.3770568,228.68031767288844
1767796659.8082292,228.68031767288844
1767796726.4662552,228.68031767288844
1767796793.2831063,228.68031767288844
1767796859.856397,228.68031767288844
1767796926.2037077,228.68031767288844
1767796943.7282407,228.68031767288844
1767796946.366911,228.68031767288844
1767796949.0159473,228.68031767288844
1767796951.6583636,228.68031767288844
1767796954.2745528,228.68031767288844
1767796956.8946176,228.68031767288844
1767796959.5168097,228.68031767288844
1767796962.185713,228.68031767288844
1767796964.8058317,228.68031767288844
1767796967.414666,228.68031767288844
1767796970.0005941,228.68031767288844
1767796972.6145432,228.68031767288844
1767796975.2569616,228.68031767288844
1767796977.8859303,228.68031767288844
1767796980.516905,228.68031767288844
1767796983.1585271,228.68031767288844
1767796985.798468,228.68031767288844
1767796988.4215727,228.68031767288844
1767796991.061381,228.68031767288844
1767796993.693752,228.68031767288844
1767796996.349481,228.68031767288844
1767796999.0096054,228.68031767288844
1767797001.6315374,228.68031767288844
1767797004.2687762,228.68031767288844
1767797006.906822,228.68031767288844
1767797009.560011,228.68031767288844
1767797012.1822493,228.68031767288844
1767797014.815153,228.68031767288844
1767797017.4516768,228.68031767288844
1767797020.0742872,228.68031767288844
1767797022.7294219,228.68031767288844
1767797025.3585298,228.68031767288844
1767797029.052493,228.68031767288844
1767797033.422067,228.68031767288844
1767797038.9962654,228.68031767288844
1767797043.512699,228.68031767288844
1767797048.4354138,228.68031767288844
1767797052.1083658,228.68031767288844
1767797056.013404,182.95714305162406
1767797062.2593994,533.3853970146174
1767797065.7516828,228.68031767288844
1767797070.3470614,228.68031767288844
1767797073.3907566,-10.0
1767797077.872916,228.68031767288844
1767797084.0315561,199.95301610708245
1767797088.7512677,228.68031767288844
1767797092.7332408,228.68031767288844
1767797096.7279224,364.8501589592297
1767797102.1638227,228.68031767288844
1767797106.8227582,228.68031767288844
1767797110.7885485,228.68031767288844
1767797114.7429097,228.68031767288844
1767797118.7408235,228.68031767288844
1767797122.6957483,228.68031767288844
1767797126.6759953,228.68031767288844
1767797130.0234842,228.68031767288844
1767797135.572253,44.93761915286385
1767797140.8642464,228.68031767288844
1767797144.828587,228.68031767288844
1767797149.0878348,228.68031767288844
1767797153.784038,47.539682661692325
1767797158.4002001,228.68031767288844
1767797162.2676835,228.68031767288844
1767797166.1624854,228.68031767288844
1767797170.0531366,228.68031767288844
1767797173.8170123,228.68031767288844
1767797179.5836442,17.473492235342665
1767797184.3105288,228.68031767288844
1767797188.323519,228.68031767288844
1767797192.1712072,228.68031767288844
1767797197.592062,228.68031767288844
1767797201.620806,228.68031767288844
1767797206.5479584,228.68031767288844
1767797211.2707875,228.68031767288844
1767797215.2503462,228.68031767288844
1767797219.237468,228.68031767288844
1767797223.200283,228.68031767288844
1767797227.1736505,228.68031767288844
1767797231.1680598,228.68031767288844
1767797239.2317977,228.68031767288844
1767797245.5026915,228.68031767288844
1767797250.1655638,228.68031767288844
