timestamp,score
1767898561.1149144,7164.550000654075
1767898571.7727861,7164.550000654075
1767898575.4818041,7164.550000654075
1767898579.238924,7164.550000654075
1767898583.003533,7164.550000654075
1767898586.780407,7164.550000654075
1767898590.5421238,7164.550000654075
1767898594.3030565,7164.550000654075
1767898598.0599644,7164.550000654075
1767898601.8347738,7164.550000654075
1767898605.5958931,7164.550000654075
1767898609.3659775,7164.550000654075
1767898613.1503646,7164.550000654075
1767898616.916969,7164.550000654075
1767898620.6818335,7164.550000654075
1767898624.4820366,7164.550000654075
1767898628.2164307,7164.550000654075
1767898632.0011778,7164.550000654075
1767898635.77124,7164.550000654075
1767898639.5762308,7164.550000654075
1767898643.3150244,7164.550000654075
1767898647.0849566,7164.550000654075
1767898650.8891063,7164.550000654075
1767898654.6255016,7164.550000654075
1767898658.4145072,7164.550000654075
1767898662.1594152,7164.550000654075
1767898665.9539557,7164.550000654075
1767898669.7086732,7164.550000654075
1767898673.4889097,7164.550000654075
1767898677.268263,7164.550000654075
1767898681.0191896,7164.550000654075
1767898684.7974992,7164.550000654075
1767898688.576405,7164.550000654075
1767898692.3715386,7164.550000654075
1767898696.1178012,7164.550000654075
1767898699.8978546,7164.550000654075
1767898703.6806417,7164.550000654075
1767898707.4710572,7164.550000654075
1767898711.2448688,7164.550000654075
1767898715.0551388,7164.550000654075
1767898718.844844,7164.550000654075
1767898722.6293147,7164.550000654075
1767898726.437579,7164.550000654075
1767898730.2160184,7164.550000654075
1767898734.0153804,7164.550000654075
1767898737.8327062,7164.550000654075
1767898741.608948,7164.550000654075
1767898745.382637,7164.550000654075
1767898749.1778803,7164.550000654075
1767898752.562347,670.0500006154132
1767898759.7212822,-43.73749983758339
1767898767.8970704,264.718749871851
1767898774.9578998,7164.550000654075
1767898781.2554934,7164.550000654075
1767898789.2649655,7164.550000654075
1767898797.2361293,7164.550000654075
1767898805.2889612,7164.550000654075
1767898813.3007796,7164.550000654075
1767898821.2655294,7164.550000654075
1767898829.3098197,7164.550000654075
1767898837.3692713,7164.550000654075
1767898845.4154396,7164.550000654075
1767898853.477571,7164.550000654075
1767898861.4806647,7164.550000654075
1767898869.4368603,7164.550000654075
1767898877.4483821,7164.550000654075
1767898885.4702878,7164.550000654075
1767898893.5227242,7164.550000654075
1767898901.3348172,7164.550000654075
1767898907.0001495,-86.10625002458693
1767898916.132495,7164.550000654075
1767898925.3517919,7164.550000654075
1767898933.5206246,7164.550000654075
1767898941.390913,7164.550000654075
1767898949.5770998,7164.550000654075
1767898957.4400704,7164.550000654075
1767898965.5208683,7164.550000654075
1767898973.5324233,7164.550000654075
1767898981.5764139,7164.550000654075
1767898990.4450302,7164.550000654075
1767898998.087903,7164.550000654075
