generation,best_score,avg_score,diversity
550,9860.1938,1482.0143,86.22
551,9860.1938,1457.5345,86.22
552,9860.1938,1457.7014,86.22
553,9860.1938,1458.0379,86.22
554,9860.1938,1454.4607,86.22
555,9860.1938,1430.1412,86.22
556,9860.1938,1405.9269,86.22
557,9860.1938,1381.8151,86.22
558,9860.1938,1379.3355,86.22
559,9860.1938,1355.3790,86.22
560,9860.1938,1352.1464,86.22
561,9860.1938,1349.1312,86.22
562,9860.1938,1325.3882,86.22
563,9860.1938,1322.4415,86.22
564,9860.1938,1323.3544,86.22
565,9860.1938,1320.0766,86.22
566,9860.1938,1317.7614,86.22
567,9860.1938,1294.2806,86.22
568,9860.1938,1292.1941,86.22
569,9860.1938,1290.0192,86.22
570,9860.1938,1266.7429,86.22
571,9860.1938,1267.4889,86.22
572,9860.1938,1265.2445,86.22
573,9860.1938,1263.2018,86.22
574,9860.1938,1265.3259,86.22
575,9860.1938,1262.2756,86.22
576,9860.1938,1259.6048,86.22
577,9860.1938,1257.6189,86.22
578,9860.1938,1254.6029,86.22
579,9860.1938,1251.5991,86.22
580,9860.1938,1248.6076,86.22
581,9860.1938,1245.6281,86.22
582,9860.1938,1242.6607,86.22
583,9860.1938,1242.8571,86.22
584,9860.1938,1220.1921,86.22
585,9860.1938,1216.2003,86.22
586,9860.1938,1193.6778,86.22
587,9860.1938,1191.1014,86.22
588,9860.1938,1188.2727,86.22
589,9860.1938,1185.7291,86.22
590,9860.1938,1163.4487,86.22
591,9860.1938,1141.2550,86.22
592,9860.1938,1138.5477,86.22
593,9860.1938,1135.7936,86.22
594,9860.1938,1134.0721,86.22
595,9860.1938,1134.7252,86.22
596,9860.1938,1112.7652,86.22
597,9860.1938,1124.6781,86.22
598,9860.1938,1124.9481,86.22
599,9860.1938,1122.3778,86.22
600,9860.1938,1119.7407,86.22
600,9860.1938,1119.7407,86.22
601,9860.1938,1116.0205,86.22
602,9860.1938,1114.2441,86.22
603,9860.1938,1111.7147,86.22
604,9860.1938,1090.0985,86.22
605,9860.1938,1087.6259,86.22
606,9860.1938,1085.1628,86.22
607,9860.1938,1063.7215,86.22
608,9860.1938,1061.5017,86.22
609,9860.1938,1059.2905,86.22
610,9860.1938,1038.0227,86.22
611,9860.1938,1035.6018,86.22
612,9860.1938,1014.4627,86.22
613,9860.1938,1012.5406,86.22
614,9860.1938,1011.1550,86.22
615,9860.1938,1009.7442,86.22
616,9860.1938,1007.4001,86.22
617,9860.1938,1005.1407,86.22
618,9860.1938,984.2976,86.22
619,9860.1938,982.0149,86.22
620,9860.1938,979.9996,86.22
621,9860.1938,980.1830,86.22
622,9860.1938,959.5047,86.22
623,9860.1938,957.5393,86.22
624,9860.1938,955.3988,86.22
625,9860.1938,953.1916,86.22
