generation,best_score,avg_score,diversity
835,3283.1962,393.7110,33.48
836,3283.1962,395.3776,33.48
837,3283.1962,397.3268,33.48
838,3283.1962,397.8459,33.48
839,3283.1962,399.8576,33.48
840,3283.1962,401.1183,33.48
841,3283.1962,400.4051,33.48
842,3283.1962,402.9697,33.48
843,3283.1962,403.1526,33.48
844,3283.1962,405.0920,33.48
845,3283.1962,403.1988,33.48
846,3283.1962,403.9366,33.48
847,3283.1962,405.2791,33.48
848,3283.1962,405.2793,33.48
849,3283.1962,405.7002,33.48
850,3283.1962,407.7592,33.48
851,3283.1962,407.8495,33.48
852,3283.1962,410.4854,33.48
853,3283.1962,410.8960,33.48
854,3283.1962,411.4075,33.48
855,3283.1962,411.4638,33.48
856,3283.1962,413.5714,33.48
857,3283.1962,414.7422,33.48
858,3283.1962,416.4850,33.48
859,3283.1962,419.4029,33.48
860,3283.1962,419.6484,33.48
861,3283.1962,420.3678,33.48
862,3283.1962,420.3110,33.48
863,3283.1962,422.4574,33.48
864,3283.1962,422.9013,33.48
865,3283.1962,424.2729,33.48
866,3283.1962,425.1670,33.48
867,3283.1962,425.1968,33.48
868,3283.1962,425.4189,33.48
869,3283.1962,428.8456,33.48
870,3283.1962,428.0282,33.48
871,3283.1962,430.0118,33.48
872,3283.1962,430.9050,33.48
873,3283.1962,432.4585,33.48
874,3283.1962,434.0742,33.48
875,3283.1962,434.7451,33.48
876,3283.1962,436.4267,33.48
877,3283.1962,436.9291,33.48
878,3283.1962,437.4514,33.48
879,3283.1962,437.6878,33.48
880,3283.1962,437.8919,33.48
881,3283.1962,437.9606,33.48
882,3283.1962,438.2130,33.48
883,3283.1962,438.4279,33.48
884,3283.1962,438.4710,27.68
885,3283.1962,439.2611,18.52
886,3283.1962,439.2756,18.52
887,3283.1962,439.8306,18.52
888,3283.1962,441.0129,18.52
889,3283.1962,441.9551,18.52
890,3283.1962,443.0942,18.52
891,3283.1962,446.5360,18.52
892,3283.1962,447.5401,18.52
893,3283.1962,448.9367,18.52
894,3283.1962,450.7686,18.52
895,3283.1962,452.9172,18.52
896,3283.1962,453.1568,18.52
897,3283.1962,455.6333,18.52
898,3283.1962,457.4826,18.52
899,3283.1962,458.6778,18.52
900,3283.1962,458.8020,18.52
900,3283.1962,458.8020,18.52
901,3283.1962,457.9657,18.52
902,3283.1962,458.0051,18.52
903,3283.1962,460.3505,18.52
904,3283.1962,460.3973,18.52
905,3283.1962,464.1745,18.52
906,3283.1962,464.7685,18.52
907,3283.1962,466.5265,18.52
908,3283.1962,468.9708,18.52
909,3283.1962,469.5714,18.52
910,3283.1962,471.2358,18.52
911,3283.1962,472.0926,18.52
912,3283.1962,472.1309,18.52
913,3283.1962,471.8631,18.52
914,3283.1962,473.0495,18.52
915,3283.1962,472.9951,18.52
916,3283.1962,473.0405,18.52
917,3283.1962,474.9163,18.52
918,3283.1962,474.0704,18.52
919,3283.1962,474.6268,18.52
920,3283.1962,475.1358,18.52
921,3283.1962,475.6787,18.52
922,3283.1962,476.9253,18.52
923,3283.1962,477.5355,18.52
924,3283.1962,478.4699,18.52
925,3283.1962,478.6158,18.52
926,3283.1962,478.6180,18.52
927,3283.1962,477.7748,18.52
928,3283.1962,479.5739,18.52
929,3283.1962,479.9348,18.52
930,3283.1962,479.9506,18.52
931,3283.1962,482.3920,18.52
932,3283.1962,483.2891,18.52
933,3283.1962,484.0160,18.52
934,3283.1962,482.9698,18.52
935,3283.1962,483.1829,18.52
936,3283.1962,483.5000,18.52
937,3283.1962,484.1591,18.52
938,3283.1962,484.1630,18.52
939,3283.1962,484.3026,18.52
940,3283.1962,484.3573,18.52
941,3283.1962,485.1163,18.52
942,3283.1962,485.3128,18.52
943,3283.1962,484.4713,18.52
944,3283.1962,486.1323,18.52
945,3283.1962,487.2627,18.52
946,3283.1962,487.5409,18.52
947,3283.1962,487.9465,18.52
948,3283.1962,488.0781,18.52
949,3283.1962,487.2389,18.52
950,3283.1962,488.4191,18.52
951,3283.1962,488.1258,18.52
952,3283.1962,488.1278,18.52
953,3283.1962,491.3595,18.52
954,3283.1962,493.2126,18.52
955,3283.1962,492.2401,18.52
956,3283.1962,491.2056,18.52
957,3283.1962,491.0388,18.52
958,3283.1962,491.2722,18.52
959,3283.1962,492.2360,18.52
960,3283.1962,493.6777,18.52
961,3283.1962,495.4880,18.52
962,3283.1962,495.5279,18.52
963,3283.1962,497.6513,18.52
964,3283.1962,498.6661,18.52
965,3283.1962,498.8850,18.52
966,3283.1962,499.6110,18.52
967,3283.1962,499.8153,18.52
968,3283.1962,502.7079,18.52
969,3283.1962,503.6770,18.52
970,3283.1962,503.0043,18.52
971,3283.1962,504.6537,18.52
972,3283.1962,504.6690,18.52
973,3283.1962,504.9997,18.52
974,3283.1962,503.2340,18.52
975,3283.1962,503.9227,18.52
976,3283.1962,504.0226,18.52
977,3283.1962,505.2067,18.52
978,3283.1962,505.2077,18.52
979,3283.1962,506.2068,18.52
980,3283.1962,506.9032,18.52
981,3283.1962,506.0668,18.52
982,3283.1962,507.6850,18.52
983,3283.1962,507.7014,18.52
984,3283.1962,508.2509,18.52
985,3283.1962,508.0161,18.52
986,3283.1962,508.4066,18.52
987,3329.5800,509.0133,27.68
988,3329.5800,509.2879,27.68
989,3329.5800,510.4582,27.68
990,3329.5800,511.1830,27.68
991,3329.5800,512.1333,27.68
992,3329.5800,512.6116,27.68
993,3329.5800,512.2568,27.68
994,3329.5800,512.4283,27.68
995,3329.5800,511.5957,27.68
996,3329.5800,513.8568,27.68
997,3329.5800,515.5765,27.68
998,3329.5800,515.9138,27.68
999,3329.5800,515.9730,27.68
1000,3329.5800,516.1106,27.68
1000,3329.5800,516.1106,27.68
1001,3329.5800,516.9753,27.68
1002,3329.5800,517.7248,27.68
1003,3329.5800,518.5395,27.68
1004,3329.5800,519.2883,27.68
1005,3329.5800,519.3435,27.68
1006,3329.5800,520.9193,27.68
1007,3329.5800,520.5509,27.68
1008,3329.5800,520.1853,27.68
1009,3329.5800,519.6307,27.68
1010,3329.5800,521.4054,27.68
1011,3329.5800,521.5467,27.68
1012,3329.5800,521.8460,27.68
1013,3329.5800,522.1596,27.68
1014,3329.5800,524.3738,27.68
1015,3329.5800,526.2001,27.68
1016,3329.5800,528.0190,27.68
1017,3329.5800,528.3209,27.68
1018,3329.5800,528.2886,27.68
1019,3329.5800,529.7042,27.68
1020,3329.5800,531.2855,27.68
1021,3329.5800,532.3789,27.68
1022,3329.5800,533.4408,27.68
1023,3329.5800,533.5213,27.68
1024,3329.5800,533.3735,27.68
1025,3329.5800,533.2200,27.68
1026,3329.5800,534.7430,27.68
1027,3329.5800,534.8004,27.68
1028,3329.5800,535.3118,27.68
1029,3329.5800,536.8915,27.68
1030,3329.5800,536.9080,27.68
1031,3329.5800,538.9267,27.68
1032,3329.5800,540.4035,27.68
1033,3329.5800,540.6958,27.68
1034,3329.5800,541.8066,27.68
1035,3329.5800,541.7807,27.68
1036,3329.5800,541.8356,27.68
1037,3329.5800,543.2659,27.68
1038,3329.5800,543.9292,27.68
1039,3329.5800,543.5707,27.68
1040,3329.5800,546.5800,27.68
1041,3329.5800,548.0698,27.68
1042,3329.5800,548.6706,27.68
1043,3329.5800,552.0370,27.68
1044,3329.5800,552.8844,27.68
1045,3329.5800,555.0280,27.68
1046,3329.5800,556.0630,27.68
1047,3329.5800,556.8810,27.68
1048,3329.5800,556.9529,27.68
1049,3329.5800,557.1811,27.68
1050,3329.5800,556.3374,27.68
1051,3329.5800,556.1524,27.68
1052,3329.5800,555.3131,27.68
1053,3329.5800,555.3209,27.68
1054,3329.5800,556.3625,27.68
1055,3329.5800,557.4439,27.68
1056,3329.5800,560.0452,27.68
1057,3329.5800,560.2559,27.68
1058,3329.5800,561.1665,27.68
1059,3329.5800,562.0418,27.68
1060,3782.8800,562.8890,27.68
1061,3782.8800,563.2694,27.68
1062,3782.8800,562.4284,27.68
1063,3782.8800,562.9157,27.68
1064,3782.8800,563.2541,27.68
1065,3782.8800,564.4613,27.68
1066,3782.8800,564.6908,18.22
1067,3782.8800,565.0407,18.22
1068,3782.8800,565.3128,18.22
1069,3782.8800,566.3386,18.22
1070,3782.8800,567.7249,18.22
1071,3782.8800,567.8973,18.22
1072,3782.8800,568.0167,18.22
1073,3782.8800,568.1585,18.22
1074,3782.8800,568.1657,18.22
1075,3782.8800,569.3308,18.22
1076,3782.8800,568.4845,18.22
1077,3782.8800,568.6044,18.22
1078,3782.8800,568.8622,18.22
1079,3782.8800,569.1279,18.22
1080,3782.8800,570.1037,18.22
1081,3782.8800,570.3760,18.22
1082,3782.8800,571.8100,18.22
1083,3782.8800,573.0278,18.22
1084,3782.8800,573.0582,18.22
1085,3782.8800,573.4392,18.22
1086,3782.8800,572.5911,18.22
1087,3782.8800,572.7267,18.22
1088,3782.8800,571.0240,18.22
1089,3782.8800,571.1392,18.22
1090,3782.8800,571.1405,18.22
1091,3782.8800,571.1505,18.22
1092,3782.8800,570.3070,18.22
1093,3782.8800,570.6083,18.22
1094,3782.8800,571.1522,18.22
1095,3782.8800,571.2720,18.22
1096,3782.8800,571.4366,18.22
1097,3782.8800,571.1311,18.22
1098,3782.8800,571.5218,18.22
1099,3782.8800,571.8984,18.22
1100,3782.8800,572.1141,18.22
1100,3782.8800,572.1141,18.22
1101,3782.8800,572.5673,18.22
1102,3782.8800,572.6006,18.22
1103,3782.8800,574.0867,18.22
1104,3782.8800,574.8978,18.22
1105,3782.8800,575.2512,18.22
1106,3782.8800,575.2892,18.22
1107,3782.8800,575.4459,18.22
1108,3782.8800,575.8409,18.22
1109,3782.8800,577.1906,18.22
1110,3782.8800,575.4954,18.22
1111,3782.8800,577.2509,18.22
1112,3782.8800,578.3828,18.22
1113,3782.8800,579.0150,18.22
1114,3782.8800,579.0533,18.22
1115,3782.8800,579.2928,18.22
1116,3782.8800,579.6463,18.22
1117,3782.8800,579.8491,18.22
1118,3782.8800,579.9733,18.22
1119,3782.8800,580.2013,18.22
1120,3782.8800,580.9102,18.22
1121,3782.8800,581.6218,18.22
1122,3782.8800,581.6870,18.22
1123,3782.8800,582.0471,18.22
1124,3782.8800,582.6704,18.22
1125,3782.8800,581.8222,18.22
1126,3782.8800,582.6365,18.22
1127,3782.8800,583.8112,18.22
1128,3782.8800,584.4837,18.22
1129,3782.8800,586.7748,18.22
1130,3782.8800,586.9617,18.22
1131,3782.8800,587.0258,18.22
1132,3782.8800,589.3724,18.22
1133,3782.8800,589.6844,18.22
1134,3782.8800,590.5188,18.22
1135,3782.8800,591.0306,18.22
1136,3782.8800,591.8965,18.22
1137,3782.8800,592.1814,27.68
1138,3782.8800,592.9976,27.68
1139,3782.8800,593.0008,27.68
1140,3782.8800,579.7264,27.68
1141,3782.8800,580.5652,27.68
1142,3782.8800,580.8017,27.68
1143,3782.8800,579.9668,27.68
1144,3782.8800,579.9882,27.68
1145,3782.8800,580.8771,27.68
1146,3782.8800,582.9050,27.68
1147,3782.8800,582.0711,27.68
1148,3782.8800,582.2785,27.68
1149,3782.8800,583.2972,27.68
1150,3782.8800,583.8880,27.68
1151,3782.8800,584.0103,27.68
1152,3782.8800,583.8930,27.68
1153,3782.8800,583.9829,27.68
1154,3782.8800,584.0667,27.68
1155,3782.8800,584.2137,27.68
1156,3782.8800,585.9209,27.68
1157,3782.8800,586.2180,27.68
1158,3782.8800,586.2997,27.68
1159,3782.8800,586.3218,27.68
1160,3782.8800,586.7118,27.68
1161,3782.8800,587.1757,27.68
1162,3782.8800,587.3638,27.68
1163,3782.8800,586.5299,27.68
1164,3782.8800,588.0030,27.68
1165,3782.8800,589.1690,27.68
1166,3782.8800,589.4878,27.68
1167,3782.8800,591.1809,27.68
1168,3782.8800,592.0906,27.68
1169,3782.8800,592.6419,27.68
1170,3782.8800,592.7124,27.68
1171,3782.8800,594.0219,27.68
1172,3782.8800,594.3377,27.68
1173,3782.8800,596.0603,27.68
1174,3782.8800,595.7515,27.68
1175,3782.8800,595.8438,27.68
1176,3782.8800,596.0360,27.68
1177,3782.8800,596.5930,27.68
1178,3782.8800,598.1075,27.68
1179,3782.8800,598.9429,27.68
1180,3782.8800,600.4306,27.68
1181,3782.8800,600.7093,27.68
1182,3782.8800,601.2760,27.68
1183,3782.8800,601.8497,27.68
1184,3782.8800,601.9930,27.68
1185,3782.8800,603.1605,27.68
1186,3782.8800,603.3185,27.68
1187,3782.8800,602.6677,27.68
1188,3782.8800,603.3673,27.68
1189,3782.8800,603.4334,27.68
1190,3782.8800,605.3123,27.68
1191,3782.8800,605.7081,27.68
1192,3782.8800,606.1482,27.68
1193,3782.8800,606.2655,27.68
1194,3782.8800,606.3100,27.68
1195,3782.8800,606.4845,27.68
1196,3782.8800,606.5836,27.68
1197,3782.8800,606.6159,27.68
1198,3782.8800,606.6421,27.68
1199,3782.8800,607.4824,27.68
1200,3782.8800,607.5750,27.68
1200,3782.8800,607.5750,27.68
1201,3782.8800,608.3525,27.68
1202,3782.8800,608.2136,27.68
1203,3782.8800,608.3795,27.68
1204,3782.8800,608.5554,27.68
1205,3782.8800,608.8872,27.68
1206,3782.8800,608.9181,27.68
1207,3782.8800,610.3668,27.68
1208,3782.8800,610.9900,18.67
1209,3782.8800,611.7117,18.67
1210,3782.8800,611.2873,18.67
1211,3782.8800,611.0206,18.67
1212,3782.8800,612.2809,18.67
1213,3782.8800,611.4528,18.67
1214,3782.8800,611.9973,18.67
1215,3782.8800,614.7692,18.67
1216,3782.8800,613.9558,18.67
1217,3782.8800,615.1004,18.67
1218,3782.8800,614.7484,18.67
1219,3782.8800,616.3164,18.67
1220,3782.8800,616.7219,18.67
1221,3782.8800,616.2659,18.67
1222,3782.8800,616.2819,18.67
1223,3782.8800,617.2084,18.67
1224,3782.8800,617.4705,18.67
1225,3782.8800,619.1794,18.67
1226,3782.8800,619.3007,18.67
1227,3782.8800,619.3559,18.67
1228,3782.8800,619.6624,18.67
1229,3782.8800,620.4669,18.67
1230,3782.8800,621.7121,18.67
1231,3782.8800,621.7247,18.67
1232,3782.8800,621.8442,18.67
1233,3782.8800,623.6707,18.67
1234,3782.8800,624.3461,18.67
1235,3782.8800,625.0279,18.67
1236,3782.8800,626.4097,18.67
1237,3782.8800,626.5265,18.67
1238,3782.8800,626.8657,18.67
1239,3782.8800,626.9829,18.67
1240,3782.8800,627.1225,18.67
1241,3782.8800,627.1298,18.67
1242,4472.1812,628.4554,18.67
1243,4472.1812,629.6956,18.67
1244,4472.1812,630.5085,18.67
1245,4472.1812,630.8048,18.67
1246,4472.1812,631.5031,18.67
1247,4472.1812,631.9715,18.67
1248,4472.1812,631.2078,18.67
1249,4472.1812,632.1645,18.67
1250,4472.1812,632.9769,18.67
1251,4472.1812,633.7746,18.67
1252,4472.1812,634.3329,18.67
1253,4472.1812,633.8897,18.67
1254,4472.1812,634.6724,18.67
1255,4472.1812,635.0131,18.67
1256,4472.1812,635.5340,18.67
1257,4472.1812,636.4835,18.67
1258,4472.1812,636.2268,18.67
1259,4472.1812,635.6275,18.67
1260,4472.1812,636.9448,18.67
1261,4472.1812,637.0074,18.67
1262,4472.1812,637.2039,18.67
1263,4472.1812,638.2299,18.67
1264,4472.1812,639.3602,18.67
1265,4472.1812,640.0142,18.67
1266,4472.1812,641.4002,18.67
1267,4472.1812,642.0174,18.67
1268,4472.1812,642.3602,18.67
1269,4472.1812,643.5468,18.67
1270,4472.1812,644.1641,18.67
1271,4472.1812,644.4673,18.67
1272,4472.1812,644.7903,54.27
1273,4472.1812,644.9034,54.27
1274,4472.1812,644.1161,54.27
1275,4472.1812,643.5915,54.27
1276,4472.1812,644.7771,54.27
1277,4472.1812,644.7214,54.27
1278,4472.1812,645.3306,54.27
1279,4472.1812,645.4722,54.27
1280,4472.1812,646.0021,54.27
1281,4472.1812,646.1223,54.27
1282,4472.1812,646.6789,54.27
1283,4472.1812,645.8435,54.27
1284,4472.1812,646.6853,54.27
1285,4472.1812,646.8869,54.27
1286,4472.1812,647.4072,54.27
1287,4472.1812,647.4373,54.27
1288,4472.1812,647.7226,54.27
1289,4472.1812,648.7197,54.27
1290,4472.1812,648.7760,54.27
1291,4472.1812,648.8755,54.27
1292,4472.1812,648.8819,54.27
1293,4472.1812,650.2451,54.27
1294,4472.1812,650.8055,54.27
1295,4472.1812,651.6707,54.27
1296,4472.1812,651.8708,54.27
1297,4472.1812,651.9905,54.27
1298,4472.1812,652.8013,54.27
1299,4472.1812,653.2117,54.27
1300,4472.1812,654.5081,54.27
1300,4472.1812,654.5081,54.27
1301,4472.1812,655.1307,54.27
1302,4472.1812,654.2936,54.27
1303,4472.1812,653.8181,54.27
1304,4472.1812,653.8402,54.27
1305,4472.1812,654.7736,54.27
1306,4472.1812,655.3189,54.27
1307,4472.1812,655.3341,54.27
1308,4472.1812,655.4726,18.67
1309,4472.1812,656.2715,18.67
1310,4472.1812,656.4312,18.67
1311,4472.1812,656.7371,18.67
1312,4472.1812,658.1183,18.67
1313,4472.1812,659.4455,18.67
1314,4472.1812,660.6368,18.67
1315,4472.1812,661.6752,18.67
1316,4472.1812,661.8655,18.67
1317,4472.1812,662.0594,18.67
1318,4472.1812,663.0703,18.67
1319,4472.1812,661.4871,18.67
1320,4472.1812,661.7169,18.67
1321,4472.1812,661.8877,18.67
1322,4472.1812,661.9323,18.67
1323,4472.1812,663.1988,18.67
1324,4472.1812,663.3816,18.67
1325,4472.1812,662.9969,18.67
1326,4472.1812,663.3936,18.67
1327,4472.1812,663.6020,18.67
1328,4472.1812,664.5805,18.67
1329,4472.1812,664.9674,18.67
1330,4472.1812,665.3754,18.67
1331,4472.1812,653.5644,18.67
1332,4472.1812,653.7270,18.67
1333,4472.1812,653.7525,18.67
1334,4472.1812,655.0757,18.67
1335,4472.1812,655.6448,18.67
1336,4472.1812,655.7420,18.67
1337,4472.1812,656.3303,18.67
1338,4472.1812,656.3085,18.67
1339,4472.1812,656.6709,18.67
1340,4472.1812,657.2569,18.67
1341,4472.1812,658.0519,18.67
1342,4472.1812,659.1321,18.67
1343,4472.1812,660.7797,18.67
1344,4472.1812,661.0451,18.67
1345,4472.1812,660.2260,18.67
1346,4472.1812,660.9918,18.67
1347,4472.1812,660.7914,18.67
1348,4472.1812,661.5160,18.67
1349,4472.1812,661.8243,18.67
1350,4472.1812,663.2848,18.67
1351,4472.1812,663.7125,18.67
1352,4472.1812,662.8946,18.67
1353,4472.1812,663.3903,18.67
1354,4472.1812,664.2035,18.67
1355,4472.1812,664.6340,18.67
1356,4472.1812,666.0121,18.67
1357,4472.1812,666.9686,18.67
1358,4472.1812,667.1403,18.67
1359,4472.1812,668.0209,18.67
1360,4472.1812,668.2158,18.67
1361,4472.1812,668.1710,18.67
1362,4472.1812,668.3688,18.67
1363,4472.1812,669.1756,18.67
1364,4472.1812,669.8671,18.67
1365,4472.1812,670.6953,18.67
1366,4472.1812,671.0185,18.67
1367,4472.1812,671.6851,18.67
1368,4472.1812,671.8072,18.67
1369,4472.1812,671.6102,18.67
1370,4472.1812,672.1644,18.67
1371,4472.1812,672.9088,18.67
1372,4472.1812,673.1251,18.67
1373,4472.1812,672.6828,18.67
1374,4472.1812,673.1617,18.67
1375,4472.1812,673.4113,18.67
1376,4472.1812,673.3810,18.67
1377,4472.1812,674.1056,18.67
1378,4472.1812,673.2906,18.67
1379,4472.1812,674.3144,18.67
1380,4472.1812,674.6038,18.67
1381,4472.1812,674.3668,18.67
1382,4472.1812,675.8230,18.67
1383,4472.1812,664.4294,18.67
1384,4472.1812,665.4499,18.67
1385,4472.1812,665.4973,18.67
1386,4472.1812,665.5108,18.67
1387,4472.1812,665.7286,18.67
1388,4472.1812,666.3564,18.67
1389,4472.1812,666.1937,18.67
1390,4472.1812,667.4530,18.67
1391,4472.1812,668.2287,18.67
1392,4472.1812,668.5058,18.67
1393,4472.1812,669.5181,18.67
1394,4472.1812,669.6092,18.67
1395,4472.1812,669.3867,18.67
1396,4472.1812,669.8618,18.67
1397,4472.1812,670.4638,18.67
1398,4472.1812,671.3511,18.67
1399,4472.1812,671.8077,18.67
1400,4472.1812,672.1361,18.67
1400,4472.1812,672.1361,18.67
1401,4472.1812,672.6316,18.67
1402,4472.1812,673.3496,18.67
1403,4472.1812,673.4608,18.67
1404,4472.1812,673.7954,18.67
1405,4472.1812,674.4770,18.67
1406,4472.1812,675.5990,18.67
1407,4472.1812,675.5569,18.67
1408,4472.1812,675.7802,18.67
1409,4472.1812,676.9777,18.67
1410,4472.1812,677.1589,18.67
1411,4472.1812,677.7896,18.67
1412,4472.1812,678.1332,18.67
1413,4472.1812,678.4568,18.67
1414,4472.1812,678.5924,18.67
1415,4472.1812,678.9298,18.67
1416,4472.1812,680.4426,18.67
1417,4472.1812,681.5414,18.67
1418,4472.1812,681.9212,18.67
1419,4472.1812,682.9437,18.67
1420,4472.1812,683.0204,18.67
1421,4472.1812,682.1653,18.67
1422,4472.1812,682.2672,18.67
1423,4472.1812,683.2488,18.67
1424,4472.1812,683.6130,18.67
1425,4472.1812,684.2631,18.67
1426,4472.1812,685.4413,18.67
1427,4472.1812,685.7034,18.67
1428,4472.1812,685.4176,18.67
1429,4472.1812,686.8816,18.67
1430,4472.1812,689.1191,18.67
1431,4472.1812,689.7360,18.67
1432,4472.1812,689.8276,18.67
1433,4472.1812,689.8323,18.67
1434,4472.1812,689.9154,18.67
1435,4472.1812,690.6650,18.67
1436,4472.1812,690.6786,18.67
1437,4472.1812,691.2506,18.67
1438,4472.1812,692.0253,18.67
1439,4472.1812,693.7977,18.67
1440,4472.1812,693.9364,18.67
1441,4472.1812,693.9497,18.67
1442,4472.1812,694.0504,18.67
1443,4472.1812,694.0740,18.67
1444,4472.1812,694.8428,18.67
1445,4472.1812,694.3970,18.67
1446,4472.1812,695.4191,18.67
1447,4472.1812,695.1044,18.67
1448,4472.1812,695.6550,18.67
1449,4472.1812,695.8079,18.67
1450,4472.1812,696.1881,18.67
1451,4472.1812,696.5855,18.67
1452,4472.1812,696.5208,18.67
1453,4472.1812,696.8414,18.67
1454,4472.1812,696.4503,18.67
1455,4472.1812,696.9139,18.67
1456,4472.1812,697.5700,18.67
1457,4472.1812,697.6859,18.67
1458,4472.1812,697.7153,18.67
1459,4472.1812,697.8143,18.67
1460,4472.1812,697.9616,18.67
1461,4472.1812,698.6639,18.67
1462,4472.1812,698.3081,18.67
1463,4472.1812,698.5340,18.67
1464,4472.1812,698.5476,18.67
1465,4472.1812,698.8394,18.67
1466,4472.1812,699.2838,18.67
1467,4472.1812,699.4700,18.67
1468,4472.1812,699.7655,18.67
1469,4472.1812,700.2324,18.67
1470,4472.1812,700.3751,41.50
1471,4472.1812,700.8686,41.50
1472,4472.1812,701.4416,41.50
1473,4472.1812,702.0963,41.50
1474,4472.1812,702.8650,41.50
1475,4472.1812,703.7461,41.50
1476,4472.1812,704.1010,41.50
1477,4472.1812,704.1757,41.50
1478,4472.1812,703.5234,41.50
1479,4472.1812,703.8795,41.50
1480,4472.1812,703.9237,41.50
1481,4472.1812,704.2351,41.50
1482,4472.1812,704.7293,41.50
1483,4472.1812,706.0241,41.50
1484,4472.1812,707.1352,41.50
1485,4472.1812,707.8236,41.50
1486,4472.1812,708.0248,41.50
1487,4472.1812,708.4139,41.50
1488,4472.1812,708.9103,41.50
1489,4472.1812,708.6261,41.50
1490,4472.1812,709.0221,41.50
1491,4472.1812,709.9894,41.50
1492,4472.1812,710.6602,41.50
1493,4472.1812,710.9943,41.50
1494,4472.1812,711.3034,41.50
1495,4472.1812,712.0494,41.50
1496,4472.1812,712.5778,41.50
1497,4472.1812,713.3501,41.50
1498,4472.1812,713.5097,41.50
1499,4472.1812,713.8498,41.50
1500,4472.1812,715.3151,41.50
1500,4472.1812,715.3151,41.50
1501,4472.1812,715.2721,41.50
1502,4472.1812,714.7334,41.50
1503,4472.1812,715.3246,41.50
1504,4472.1812,716.1033,41.50
1505,4472.1812,716.7782,41.50
1506,4472.1812,716.9094,41.50
1507,4472.1812,717.5638,41.50
1508,4472.1812,718.8736,41.50
1509,4472.1812,719.3244,41.50
1510,4472.1812,720.1599,41.50
1511,4472.1812,719.5047,41.50
1512,4472.1812,720.2468,41.50
1513,4472.1812,720.4494,41.50
1514,4472.1812,720.6141,41.50
1515,4472.1812,720.4342,41.50
1516,4472.1812,720.0014,41.50
1517,4472.1812,720.1168,41.50
1518,4472.1812,720.1488,41.50
1519,4472.1812,720.0521,41.50
1520,4472.1812,721.4292,41.50
1521,4472.1812,722.1784,41.50
1522,4472.1812,722.6870,41.50
1523,4472.1812,722.7203,41.50
1524,4472.1812,723.4996,41.50
1525,4472.1812,723.4950,41.50
1526,4472.1812,724.4574,41.50
1527,4472.1812,725.8899,41.50
1528,4472.1812,726.7508,41.50
1529,4472.1812,727.0527,41.50
1530,4472.1812,727.6203,41.50
1531,4472.1812,728.5937,41.50
1532,4472.1812,729.2704,41.50
1533,4472.1812,730.0147,41.50
1534,4472.1812,730.5600,41.50
1535,4472.1812,731.4108,41.50
1536,4472.1812,731.4177,41.50
1537,4472.1812,721.2458,41.50
1538,4472.1812,722.2661,41.50
1539,4472.1812,722.7028,41.50
1540,4472.1812,722.7728,41.50
1541,4472.1812,722.8536,41.50
1542,4472.1812,724.2646,41.50
1543,4472.1812,724.4880,41.50
1544,4472.1812,725.3051,41.50
1545,4472.1812,725.4545,41.50
1546,4472.1812,726.4792,41.50
1547,4472.1812,727.4982,41.50
1548,4472.1812,727.5581,41.50
1549,4472.1812,728.3613,41.50
1550,4472.1812,728.5725,41.50
1551,4472.1812,728.7484,41.50
1552,4472.1812,728.6876,41.50
1553,4472.1812,729.0564,41.50
1554,4472.1812,729.1326,43.77
1555,4472.1812,729.6284,43.77
1556,4472.1812,730.2054,43.77
1557,4472.1812,729.7301,43.77
1558,4472.1812,729.7452,43.77
1559,4472.1812,730.8263,43.77
1560,4472.1812,730.7034,43.77
1561,4472.1812,730.7533,43.77
1562,4472.1812,730.7342,43.77
1563,4472.1812,731.7638,43.77
1564,4472.1812,732.3836,43.77
1565,4472.1812,732.5559,43.77
1566,4472.1812,733.4516,43.77
1567,4472.1812,734.2132,43.77
1568,4472.1812,733.8268,43.77
1569,4472.1812,734.6381,43.77
1570,4472.1812,734.8463,43.77
1571,4472.1812,735.1526,43.77
1572,4472.1812,735.5341,43.77
1573,4472.1812,735.5375,43.77
1574,4472.1812,736.2185,43.77
1575,4472.1812,735.4595,43.77
1576,4472.1812,735.5730,43.77
1577,4472.1812,736.3128,43.77
1578,4472.1812,736.9092,43.77
1579,4472.1812,738.2589,43.77
1580,4472.1812,738.5223,43.77
1581,4472.1812,738.5332,43.77
1582,4472.1812,738.5195,43.77
1583,4472.1812,739.2457,43.77
1584,4472.1812,739.3615,43.77
1585,4472.1812,739.5701,43.77
1586,4472.1812,740.8638,43.77
1587,4472.1812,741.0854,43.77
1588,4472.1812,741.7586,43.77
1589,4472.1812,742.0094,43.77
1590,4472.1812,742.0099,43.77
1591,4472.1812,742.5937,43.77
1592,4472.1812,742.6480,43.77
1593,4472.1812,743.4339,43.77
1594,4472.1812,744.6540,43.77
1595,4472.1812,744.7022,43.77
1596,4472.1812,745.0974,43.77
1597,4472.1812,745.2582,43.77
1598,4472.1812,745.8482,43.77
1599,4472.1812,747.4964,43.77
1600,4472.1812,748.0184,43.77
1600,4472.1812,748.0184,43.77
1601,4472.1812,748.8391,43.77
1602,4472.1812,748.9536,43.77
1603,4472.1812,749.2206,43.77
1604,4472.1812,749.5913,43.77
1605,4472.1812,750.3565,43.77
1606,4472.1812,751.0264,43.77
1607,4472.1812,751.1753,43.77
1608,4472.1812,751.9743,43.77
1609,4472.1812,751.6372,43.77
1610,4472.1812,752.0584,43.77
1611,4472.1812,752.5164,43.77
1612,4472.1812,752.8470,43.77
